Id,BIRTHDATE,DEATHDATE,SSN,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER
da44a96f-4140-4a0d-9646-fb5415b8c371,4/4/1960,,999-61-7213,Colin861,Thiel172,M,white,nonhispanic,M
8829af4f-4e03-452d-a575-ebc892f0ad3f,10/29/1940,1/25/2014,999-99-3810,Gale827,Reynolds644,M,white,nonhispanic,M
5caf8d69-3d67-4264-9dc3-4dd69ddf327a,6/21/1983,,999-61-4062,Cristopher265,Runolfsson901,S,white,nonhispanic,M
e112cedd-a98e-489e-abb0-875420d40397,9/8/2013,,999-98-4107,Bobby524,Robel940,,white,nonhispanic,F
36267e65-b252-451f-a4f8-bfcc80594aac,7/11/1986,,999-87-1910,Clark193,Daugherty69,M,white,nonhispanic,M
b271a454-c57e-4566-899a-956e5484c5e1,11/6/1985,,999-25-1978,Donovan745,Kiehn525,M,white,nonhispanic,M
70794fdc-0702-4e0f-9682-8ec5d7145436,5/14/1940,,999-79-6818,Cristobal567,Upton904,M,white,nonhispanic,M
95d84986-5087-4248-b678-9fe8be9fc2be,5/30/1913,10/24/1976,999-61-7267,Milton509,Brakus656,M,black,nonhispanic,M
48713268-0ca7-4699-a372-56af983af6f0,4/30/1992,,999-80-7704,Vanna750,Denesik803,M,white,nonhispanic,F
f1fff31f-a2b2-4237-9429-4fa8d9625374,5/19/1976,,999-61-4522,Wilton999,Heidenreich818,M,white,nonhispanic,M
67156a1d-2e86-42e0-a81c-6ce3af24aca4,5/30/1913,3/5/1926,999-35-6285,Logan497,Torp761,,black,nonhispanic,M
ac6a219c-0f4a-400a-965b-18376e981cb5,10/7/2018,,999-33-2431,Ross213,Torphy630,,white,nonhispanic,M
1a7e8f38-95df-4c27-8897-21ed04c3b98b,5/23/1942,6/10/2016,999-14-8763,Lino542,Cronin387,M,native,nonhispanic,M
668ad49e-46d7-45ec-a4b4-dab0961d180b,3/28/1958,,999-31-8277,Burl285,Wilkinson796,M,white,nonhispanic,M
a7f1fa30-89c1-408a-8610-c09db0c8d90d,10/29/1940,,999-11-5642,Elliott563,Towne435,M,white,nonhispanic,M
8c956d17-23d5-44d1-b41e-7f26833c77fd,11/13/1972,,999-34-1014,Debbie941,Zieme486,M,white,nonhispanic,F
ff3714ac-c7e3-4910-905e-2a321eb28144,5/20/1997,,999-38-3160,Salvatore257,Roberts511,,white,nonhispanic,M
293afb6b-b727-445a-a5b5-1c7a419ba7e2,5/25/2019,,999-90-8425,Sun500,Conroy74,,white,nonhispanic,F
0b93425b-2c05-40c3-a806-25807904c598,6/25/2009,,999-29-3455,Ethelyn789,Nienow652,,white,nonhispanic,F
666237cb-e9f5-4126-9d0e-3706dd5f897c,10/14/1967,,999-52-6272,Stewart672,Bailey598,S,white,nonhispanic,M
a49b8342-1954-48dc-9322-24bbfe3662c5,5/30/1913,10/24/1978,999-60-4614,William805,Kessler503,M,black,nonhispanic,M
e5b763ef-2b9f-4c7d-8dbd-1a8ffad0d649,2/7/1964,,999-41-6503,Williemae619,Daniel959,S,white,hispanic,F
fa1b3cf1-5443-48c4-b663-ca38914a0e91,12/7/1946,,999-29-4506,Taisha184,Balistreri607,S,white,nonhispanic,F
cafc2141-2307-4f62-abd1-2d6e5486d7a5,5/23/1942,12/14/2011,999-68-4539,Alonso270,Gerhold939,M,native,nonhispanic,M
79f5692c-fdf7-4413-8f9e-89adecd0fb99,12/19/1955,,999-21-5939,Cristie97,Kiehn525,S,white,nonhispanic,F
f1462368-c891-4ede-9a2f-782da4386bcf,3/29/1987,,999-44-4521,Leandra549,Rippin620,S,white,nonhispanic,F
53f3587e-b9bf-473a-b36e-62f0e1946fa1,2/26/1949,,999-10-3134,Reyna401,Shanahan202,M,white,nonhispanic,F
8960bea5-7854-4446-a6a3-2baaace4cdfa,4/21/1973,,999-68-5863,Daina567,Lubowitz58,M,native,hispanic,F
aa01c44c-133f-4ad6-a1c1-055e54e444ea,5/25/2012,,999-16-7919,Fatima244,Kuhlman484,,white,nonhispanic,F
f00be2a4-f2c6-4cca-bbd7-4e6ce7b0033a,9/13/1997,,999-80-6075,Lindsay928,Greenholt190,,asian,nonhispanic,M
9c55170c-081c-450d-b90b-3a580a820e77,4/30/1989,,999-58-2173,Inés791,Miramontes145,S,asian,hispanic,F
77f75716-3e7c-4e75-ad10-e5f04ae35002,5/23/1942,2/19/1977,999-96-9799,Jamaal34,Friesen796,M,native,nonhispanic,M
c79f697b-6592-459d-9acc-6088420ea65e,10/13/2008,,999-61-8728,Ta701,Jaskolski867,,white,nonhispanic,F
756e459c-b53e-4120-b427-a80a5caebc06,10/1/1990,,999-28-6687,Greg949,Mayer370,M,white,nonhispanic,M
a1678674-817f-4454-b79d-f8a7396bc150,1/9/1993,,999-92-3009,Chan58,Dare640,M,white,nonhispanic,F
6e239b88-5153-4098-85ab-27bd7539cd0e,1/10/2013,,999-33-2298,Nanci249,Beahan375,,white,nonhispanic,F
6f6492b6-fc11-42ed-aa0b-ec99b1cfc12a,5/30/1913,2/8/1996,999-81-2835,Ricky354,Funk324,S,black,nonhispanic,M
cdede94e-2fa6-4100-9dfe-bbcb85db132f,11/30/1964,,999-24-9089,Velma961,Kutch271,M,white,nonhispanic,F
03963166-b49f-4440-a80d-30abb90b4a78,8/19/1979,,999-53-2391,Jacob959,Daniel959,M,white,nonhispanic,M
6d5c2529-b925-47e6-bb15-7ce2ce6320f3,11/20/1995,,999-99-2588,Alberto639,Schiller186,,white,nonhispanic,M
9e431420-959d-4b8d-8f94-c35632fec209,3/1/1952,,999-61-4061,Jacques50,Leannon79,M,black,nonhispanic,M
fbb19794-9e58-4232-b7df-dfed61c3341f,9/16/2000,,999-72-5034,Hye44,Barton704,,white,nonhispanic,F
c3d53676-4539-4ac7-98a9-cc893eb9f63b,9/25/1994,,999-50-8970,Joi660,Donnelly343,,white,nonhispanic,F
0c5a6873-0823-497d-b5cb-57f28a11bf62,1/25/2003,,999-94-9788,Ronald408,Brown30,,white,nonhispanic,M
20c3ca32-ec09-4e7c-abab-9f7711cbe235,6/22/1939,7/10/2014,999-47-8632,Scotty190,Spencer878,M,white,nonhispanic,M
cfbc4b3a-979a-4773-aed4-c922e5c4729c,12/14/1979,,999-62-3196,Gaston250,Muller251,M,white,nonhispanic,M
b2621e20-d377-469e-a59d-cfe5e580b893,11/8/2000,,999-90-3354,Venus149,Hodkiewicz467,,asian,nonhispanic,F
ac89baa4-4798-4392-aeb6-a4e635721290,5/30/1913,8/5/1986,999-82-3819,Lonnie913,Gusikowski974,M,black,nonhispanic,M
b89ab36c-1335-4fa4-9040-d86c6c22dc8d,9/9/1958,,999-88-9097,Madelene819,Anderson154,M,white,nonhispanic,F
16ff017b-226f-4df9-9ea0-74a68b064dc2,12/1/1977,,999-72-5157,Cortez851,Brown30,S,white,nonhispanic,M
2fbb6d14-280c-422d-abce-ee1b27b9f90f,4/8/1951,,999-39-7113,Mack300,Wisoky380,M,white,nonhispanic,M
43539cc7-ae47-4e90-ab68-39506ef8da30,11/14/1974,,999-52-3625,Shon148,Mueller846,S,black,nonhispanic,M
ab6a2662-f6d1-4da6-b3ce-3929d68650d7,1/16/1971,,999-76-3317,Miesha237,Wyman904,M,white,nonhispanic,F
c9942738-49f3-4459-818f-8da20072ff76,10/27/1935,,999-51-8991,Reginald96,Kunze215,M,white,nonhispanic,M
ecd32edf-a122-4d6b-a180-b84367bb726a,6/22/1939,1/1/2014,999-61-2076,Elmo857,Hackett68,M,white,nonhispanic,M
cc257592-c844-4cc0-85dd-05bff3297ec8,1/17/1973,,999-86-8914,Felecia131,Franecki195,S,asian,nonhispanic,F
76ddb9d8-0c16-478e-b6e5-b5c2e4f7860e,5/10/1984,,999-11-3275,Brooks264,Weimann465,M,white,nonhispanic,M
21ea6e91-4548-4a56-8242-7d7aa6fc8fe0,2/6/1993,,999-32-4175,Jae222,Stanton715,M,asian,nonhispanic,M
65fdd955-9b96-4faa-8b71-c29b8807f709,2/1/1986,,999-66-6987,Esteban536,Gorczany269,M,black,nonhispanic,M
119ab996-9fbd-4243-9a4a-e821dfc6c6f9,5/30/1913,5/25/2001,999-27-9054,Darrick836,Hoppe518,M,black,nonhispanic,M
1c2d500e-c583-40f8-83a8-c987d21346b7,2/14/1988,,999-79-8635,Cherrie404,Nicolas769,S,white,nonhispanic,F
7f0a46d8-43bd-4141-ab86-92b63e1da025,3/1/1993,,999-92-7829,Cornell131,Goyette777,S,black,nonhispanic,M
27609b77-5865-4592-a347-f842a31cf677,9/27/2008,,999-21-5395,Maragaret140,Weimann465,,white,nonhispanic,F
e521bdba-f8ca-4cf9-9c4d-ade83f63e496,5/19/1997,,999-24-9609,Alton320,Bauch723,,asian,nonhispanic,M
f830d725-640c-4c94-972a-61207b748347,1/23/2009,,999-56-3326,Quintin944,Jenkins714,,white,nonhispanic,M
6d3480e3-45a3-4f7c-b97e-0901dc6c8b05,7/27/2010,,999-84-2499,Rafaela464,Kautzer186,,black,nonhispanic,F
9c90166d-96cb-4680-9190-35ab3e448c53,2/6/1987,,999-59-2449,Odell776,Abshire638,M,asian,nonhispanic,M
0e866809-bc7a-4014-850d-06228ed80226,3/5/1955,,999-48-4678,Sheldon401,Powlowski563,M,white,nonhispanic,M
7fef7a7d-0198-457f-8aad-267232321717,6/22/1939,,999-63-6992,Antonia30,McKenzie376,M,white,nonhispanic,M
fd3be685-fa44-4ccd-836a-f4a47b2d4d34,7/5/1978,,999-93-4311,Augustine565,Bruen238,M,white,nonhispanic,M
59cf17d9-6c13-4333-a1cb-cc5fdf63366d,5/23/1942,10/14/1995,999-57-6627,Teddy976,Cremin516,M,native,nonhispanic,M
f4b626d3-6a08-4041-a726-c3d6305fabf3,2/15/1998,,999-63-5949,Daron260,Emard19,,white,nonhispanic,M
ba756dea-d446-44aa-a3cd-304fcb047bee,2/21/1943,,999-23-1775,Bao544,Gutmann970,M,white,nonhispanic,F
a2741aa9-029e-4c1d-83f3-4f750c593299,9/26/2016,,999-41-3635,Jeannette562,Ankunding277,,white,nonhispanic,F
b580d37e-983a-410c-9f81-637ce14f8975,6/12/2009,,999-78-4534,Beatriz277,Lebrón484,,white,hispanic,F
a905bc35-28b4-421c-b2a6-26f7fe4e28bf,8/7/1963,5/29/1974,999-54-6849,Wilbert25,Hirthe744,,white,nonhispanic,M
b505f4b0-c176-4af0-b080-744e82af7953,8/14/1935,,999-66-6097,Humberto482,Gulgowski816,M,white,nonhispanic,M
1510fff3-4a1d-4606-9ede-a5342afa6886,10/15/1954,,999-43-8466,Mina319,Gusikowski974,M,white,nonhispanic,F
dfeb8bee-d1d7-4d41-a1de-2a42795d28a9,3/1/1986,,999-52-6602,Benton624,Boyle917,S,white,nonhispanic,M
42f5948f-7a5f-417e-838c-e4ff331deadf,4/25/2008,,999-43-9117,Darren774,Keebler762,,white,nonhispanic,M
c844d8ac-d5bf-45eb-b8cf-84327c9a4e97,7/8/1965,,999-43-1836,Dannette613,Bartoletti50,M,white,nonhispanic,F
596843e0-b4a6-456b-8484-ed88f877ea8c,8/5/1997,,999-38-6357,Grady603,Hilpert278,,white,nonhispanic,M
55cc31db-baec-40b5-9b4d-276944000751,8/7/1963,,999-96-4308,Theodore876,Konopelski743,M,white,nonhispanic,M
252fc319-ec89-43e4-b28c-184e9b5542b4,6/14/1971,,999-89-5921,Jenise920,Boyer713,M,white,nonhispanic,F
a0b45d77-e330-44a3-9085-f06e636e5175,4/28/1988,,999-46-6869,Jefferey580,Goldner995,S,asian,nonhispanic,M
2f5c3b8b-fce5-4c27-9cd0-c294d1d82054,3/28/2005,,999-40-9902,Polly738,Romaguera67,,white,nonhispanic,F
2fa0c2b3-48c0-4fd4-b9f3-d6bfe033b175,9/29/2018,,999-13-8342,Fredric73,Douglas31,,white,nonhispanic,M
85b81fe1-9eaa-419b-9cf6-16aabba09fd6,3/23/1992,,999-11-9987,Earle679,Barton704,M,black,nonhispanic,M
ca24f616-30cc-4351-aca9-1b49297de076,5/23/1942,2/10/2001,999-61-4406,Filiberto722,Adams676,M,native,nonhispanic,M
a6028f3c-c013-44af-97ff-949dd2096ed3,9/20/1946,,999-45-5647,Ingrid581,Prohaska837,M,white,nonhispanic,F
22da6290-e240-4875-97ec-0c2372ff45e5,7/16/2018,,999-24-4185,Mónica985,Hernandes724,,asian,hispanic,F
c2910dc6-102b-44fe-8f7a-900d875ccb14,3/14/1995,,999-50-4732,Eugenio846,Rippin620,,white,nonhispanic,M
fcee8e43-b4dc-40c3-bb1e-836292c5b03f,10/26/1973,,999-47-8708,Cyril535,Abbott774,M,white,nonhispanic,M
cbec03bf-d54a-41ec-9090-bb36a70028b0,9/4/1966,,999-68-4769,Janean397,Keeling57,M,white,nonhispanic,F
8fdd7aa6-b33c-429e-bcf9-b15fb189ee3c,9/9/1981,,999-33-6634,Agustin437,Schmidt332,M,white,nonhispanic,M
a6cd11fc-5a43-4bff-acb6-5ef4896a6c1e,6/8/2013,,999-51-3411,Argentina169,Rosenbaum794,,white,nonhispanic,F
5bb2161d-1383-408b-a96d-344c0bd5f23a,4/25/1972,,999-95-4053,Elisa944,Ballesteros368,M,black,hispanic,F
aa8dc980-7ac9-41cd-91c8-863dfe401d61,11/2/1958,10/26/2002,999-56-5523,Kelvin159,Yundt842,S,white,nonhispanic,M
c4f221f2-611b-4cdd-a0b6-958bbbfcf346,3/18/1987,,999-30-7178,Homero668,Reyes140,M,white,hispanic,M
02f9aadd-72de-4b20-b381-f4c3b1cf7aa3,5/23/1942,10/12/2005,999-68-3912,Keenan632,Wolf938,M,native,nonhispanic,M
1a83f5ad-8f5a-4455-835e-22cc1ef19576,4/22/2009,,999-69-1703,Marcela739,Tamayo777,,white,hispanic,F
02ea2f1a-ddcf-4809-8279-dde7a62e0318,1/8/1991,,999-59-6497,Jasper743,Muller251,M,white,nonhispanic,M
b656a85d-637d-458a-abd8-17219816280f,1/13/1974,,999-29-7256,Kendal125,Bartoletti50,M,asian,nonhispanic,F
0b9e5e4d-2e1a-4ea6-a307-d8747ed779d0,11/4/2010,,999-20-7124,Sharmaine326,Schmeler639,,white,nonhispanic,F
5c1660c6-e806-4e52-a76d-846df0aea060,5/16/1951,,999-53-5103,Maynard46,Roberts511,M,black,nonhispanic,M
fd1e9a6d-5b50-4a6f-bd61-c884ab89f5c6,5/23/1942,1/7/1967,999-52-4376,Benton624,Morissette863,,native,nonhispanic,M
064341a0-60ed-4d68-88a7-5c730572d285,11/2/1958,,999-14-4569,Elliot577,Hane680,M,white,nonhispanic,M
b4a1d631-9d42-4f8b-bf8b-30d7eb2bcd4d,9/16/2004,,999-48-2842,Ethelyn789,Wehner319,,white,nonhispanic,F
85a07bb9-eb47-4fb3-8f96-c0a77f4821c6,5/10/1972,,999-29-5275,Yuko264,O'Conner199,M,white,nonhispanic,F
78b7450d-df19-4780-aa37-fe093291d36a,7/29/2002,,999-93-2541,Angelina101,Mills423,,asian,nonhispanic,F
c986f01b-c0d0-46c6-809f-ca215706aa1d,2/13/1962,,999-94-9258,Salina386,Christiansen251,M,white,nonhispanic,F
7148eb24-d1f0-4a5c-93c0-3d2a632f25da,2/13/1962,,999-68-2885,Orval846,Gaylord332,M,white,nonhispanic,M
d9b90b1e-e22f-48e0-85e5-ca8a71ad06f7,2/5/2017,,999-10-9858,Dean966,Heathcote539,,white,nonhispanic,M
5731992d-4bce-4b84-876f-09df55166f1b,6/16/1994,,999-97-3969,Mauro926,Kiehn525,,white,nonhispanic,M
99070f34-0b6f-4e84-97ea-cfc44ffaf5e8,6/20/1981,,999-47-8269,Cameron381,Lockman863,M,white,nonhispanic,F
ef544417-a448-4c9d-8ddf-cb7fb513061d,10/16/2019,,999-30-9476,Shaniqua618,Mertz280,,white,nonhispanic,F
a28437ae-41af-497f-92f7-f1ed28d35a74,10/17/1959,,999-37-5671,Mardell937,Ankunding277,M,white,nonhispanic,F
25d379e3-eb72-4f13-a683-b0c990d965f0,1/18/1958,,999-95-3873,Terese90,Lehner980,S,white,nonhispanic,F
88ea8573-863c-47e3-b144-b810c63156a0,10/25/1962,,999-64-2812,Mayte822,Candelaria844,M,other,hispanic,F
2c3932da-bde3-4d3c-a790-ff3b0fc4fb53,5/23/1942,,999-87-4890,Marcellus830,Lemke654,M,native,nonhispanic,M
9ab883b3-d1dd-4120-b19c-e78d3ea8c25c,11/29/1968,,999-68-4955,Awilda854,Skiles927,M,white,nonhispanic,F
f1c1d986-9e19-40df-b761-799db01c1e57,2/13/1985,,999-28-2122,Kit446,Lang846,M,white,nonhispanic,F
77a0cd86-92bb-4c6d-a91a-49ee66e353b9,8/19/1989,,999-62-5886,Norma469,Mayer370,M,white,nonhispanic,F
ea8e6623-5590-4d01-bfc1-25d86b1b4491,4/21/1994,,999-70-5118,Winona266,Reinger292,,asian,nonhispanic,F
4440ff11-69ec-440b-a2bd-dc1c14105e8e,11/20/2001,,999-68-1710,Ona426,Dooley940,,white,hispanic,F
e8ae3951-69d1-4257-a22b-ed03327260d7,6/29/1995,,999-72-7444,Jessie665,Hegmann834,,black,nonhispanic,M
3886269a-5118-4f12-95fe-6c5440b53c0d,5/3/1993,5/19/2004,999-93-1248,Agueda283,O'Reilly797,,white,nonhispanic,F
fcc61454-1b07-4e49-a25b-29e5064e0063,7/6/1966,,999-87-1534,Patrick786,Farrell962,M,asian,nonhispanic,M
55de6142-7bb1-47f0-95c3-29fda996ef6b,1/20/1953,8/7/2019,999-52-5743,Gerard367,Blick895,M,white,nonhispanic,M
4f046695-c67b-4e9a-b392-f0c6d54d580f,7/1/2002,,999-70-6525,Ángela136,Figueroa648,,white,hispanic,F
23a1784e-a607-43d6-af0d-6e37743d7333,12/3/2017,,999-94-5741,Reyes140,Rath779,,asian,hispanic,M
1aa71b23-790e-4d22-92da-c689682c8993,5/3/1993,,999-84-7590,Jeannie478,VonRueden376,,white,nonhispanic,F
f1921fc3-fdfc-441d-a928-27c18002fedf,12/22/1909,,999-71-4454,Sharleen176,Kulas532,M,white,nonhispanic,F
15545751-f1be-43db-9f35-b3aaa0a959e2,9/4/1949,8/26/2002,999-19-7899,Brittni468,Grimes165,S,white,nonhispanic,F
2d3e8561-04d7-48eb-8bac-a978d10f5641,5/22/1969,,999-76-4453,Chas63,Lebsack687,M,white,nonhispanic,M
f9149e25-1799-44bf-a5aa-449b41161345,5/26/1981,,999-16-7133,Valrie435,Mertz280,M,white,hispanic,F
c76902dd-7c4a-4c83-aee0-933dee295bac,8/11/1983,,999-70-9543,Mina319,Ullrich385,M,white,nonhispanic,F
a263f1fb-ffb1-4913-997f-455b6c6ab81e,9/14/1975,,999-27-3221,Monte325,Maggio310,S,asian,nonhispanic,M
1930a1b6-6533-4509-ab9f-df36f00fb8ec,11/22/1988,,999-91-7188,Clint766,Deckow585,M,white,nonhispanic,M
6dafa93d-3698-4124-9bbd-7429cc2a7374,1/20/1953,1/29/2019,999-68-2068,Rosario163,Conn188,M,white,nonhispanic,M
5072b4ab-5af4-4823-8f25-05d0704dbaec,12/27/1960,,999-96-1583,Rosario163,Labadie908,M,white,hispanic,M
1a289f28-b73b-4d3a-83ef-2216e8837bad,10/15/2005,,999-68-7312,Earl438,Friesen796,,white,nonhispanic,M
143a7c79-21b9-4240-b8ec-dbeb600699ea,12/5/1972,,999-79-7251,Francisco472,Burgos636,M,white,hispanic,M
2f423855-1f84-4faa-9218-cd593bef6fe1,1/21/1977,,999-74-9009,Keenan632,Hoeger474,S,white,nonhispanic,M
593548b9-2898-4fcc-b457-2ade24d11123,9/4/1949,,999-16-9495,Tonja658,Jast432,S,white,nonhispanic,F
bcda3cdc-3c23-4c5c-9a95-4fbceb049bc8,11/20/2011,,999-21-4206,Burton124,Hermann103,,white,nonhispanic,M
80f7a79f-61f1-4ec3-a2c7-226611a54044,8/8/2001,,999-46-9541,Drew592,Hegmann834,,white,nonhispanic,F
aefbe288-f630-4c24-b180-535f6554ac6a,10/24/1915,11/11/1988,999-25-5102,Vallie201,Prohaska837,M,white,nonhispanic,F
9ba75b66-e3a1-4476-9494-586b7a759ea6,11/27/1967,4/4/1995,999-28-5447,Jan231,Bauch723,M,white,nonhispanic,F
8641e13a-c832-4d97-811a-b735d0abb45e,10/6/1982,,999-88-6708,Juan88,Larkin917,M,white,nonhispanic,M
dda6a788-814a-48f2-8ebe-bc57e4cefd92,7/23/1942,2/15/2003,999-32-4761,Paulene52,McCullough561,M,white,nonhispanic,F
81805635-f2f4-4844-b71b-73578520d372,1/20/1953,,999-73-6612,Xavier983,Steuber698,M,white,nonhispanic,M
ba2c1e9f-16e0-427b-97db-dc639daeaaee,12/5/1966,,999-77-3784,Stefania815,O'Kon634,S,black,nonhispanic,F
96d27517-8187-4346-bfdb-83188cc4bddf,1/6/1997,,999-71-5650,Ghislaine112,Kub800,,white,nonhispanic,F
2a5c04ff-26e1-4406-831f-be13b540cbc7,10/14/1968,,999-80-2855,Laura391,Bergstrom287,S,white,nonhispanic,F
33c2184c-bda1-4d31-b0cb-4f18c46822da,11/27/1967,,999-29-4068,Karey608,Erdman779,M,white,nonhispanic,F
cda36bac-8f55-4856-b586-140314f6cd89,12/15/1980,,999-31-2959,Starla601,Cummerata161,M,white,nonhispanic,F
0e796659-9d7a-4383-85c9-b72b43b80252,4/28/2008,,999-12-8856,Brady998,Wisoky380,,white,hispanic,M
2dc2c931-b06e-4249-8a39-c33bc60c0f03,7/23/1942,8/10/1997,999-77-2149,Vanda440,Dooley940,M,white,nonhispanic,F
875d9a6a-1c7e-44a9-96a0-b4ba92e40841,1/7/1958,,999-31-1354,Shanae34,Wiegand701,S,asian,nonhispanic,F
6abdc54d-098e-47dc-8e11-701464386c67,10/24/1915,,999-68-6750,Enedina292,Macejkovic424,M,white,nonhispanic,F
ec277ad1-49af-4f53-829f-9c074331160c,5/15/1992,,999-22-5531,Leonie332,Douglas31,M,white,nonhispanic,F
f94257f2-07f9-4b69-8d77-f13e4ad60511,2/23/1963,,999-45-1210,Malia984,Kuhic920,M,asian,nonhispanic,F
f1e270bf-45bd-481b-938f-0aed25ddbed3,10/5/1992,,999-24-5753,Earleen680,Huels583,M,white,nonhispanic,F
69b60335-4bd9-4043-ad76-26b75d7dd40a,8/18/1956,,999-60-5999,Izola651,Ebert178,M,white,nonhispanic,F
a52a8c87-d4e2-4dab-8f42-1d2989c05f26,2/26/1999,,999-40-1817,Beau391,Bode78,,white,nonhispanic,M
893cbc3b-e477-4310-88ac-3112ed8e06da,8/28/1964,,999-21-5316,Sina65,Wiegand701,M,white,nonhispanic,F
14213801-5f47-42f9-9a84-729bdc410786,8/25/2004,,999-40-5765,Josiah310,Leffler128,,white,nonhispanic,M
c4104ee4-a546-4358-bba1-910ee7010952,3/22/2007,,999-49-2305,Niki25,Doyle959,,white,hispanic,F
28fef93f-53af-40f8-aff0-007f61a53b27,7/23/1942,,999-16-1179,Judy192,Torphy630,M,white,nonhispanic,F
8d96aa0f-47c6-418e-9171-d3ff9e92b562,3/22/1999,,999-67-6152,Hermine424,Bernier607,,white,nonhispanic,F
3ebabd5c-40e0-44c2-8d9c-470d62889cef,5/12/1983,,999-53-3174,Wilber603,Lang846,M,white,nonhispanic,M
5f1c9186-80b0-405f-9f74-c4e26beb1d01,7/1/1990,,999-40-6341,Sheba703,Ziemann98,M,white,nonhispanic,F
317ccdcf-cb9c-488c-901c-a5d61c249919,12/16/2000,,999-24-9401,Mose244,Bauch723,,white,nonhispanic,M
2e3f986b-0894-4e57-a893-5d7eb334c829,6/14/2015,,999-29-6195,Twanna669,Hand679,,white,nonhispanic,F
4877881d-b098-4299-9075-febe1b3b8934,2/4/1975,,999-16-7023,Jeane173,Robel940,M,white,nonhispanic,F
e8b73cd5-45fb-423d-b51c-db52adb5d6a5,12/17/1992,,999-87-1679,Damon455,Zulauf375,M,white,nonhispanic,M
2ebc60de-f35e-40ef-ab09-ed736e6b4caa,6/11/1995,,999-99-7014,Agustín529,Chavarría957,,asian,hispanic,M
7a297104-f0bd-4ca6-aa19-c910e2a45f01,5/17/1967,,999-62-9894,Deon400,Fadel536,M,white,nonhispanic,M
7ec148ed-47a0-4d8c-a020-630b5f7a81db,12/19/1972,,999-97-6715,José Luis472,Villalobos491,M,white,hispanic,M
04a849f4-1aaf-4112-a62f-d44df4325773,7/18/1997,,999-62-6123,Verónica383,Almanza534,,white,hispanic,F
2b67dfa5-83a8-49d9-9dd8-5bb4c2091516,5/17/1993,,999-99-8105,Kasey569,Herman763,,asian,nonhispanic,M
ca8803ac-66ef-4895-a8c4-290313fcee6f,5/6/1980,,999-49-8670,Rowena386,Borer986,S,white,nonhispanic,F
2a4f645f-3287-441e-804e-a3607ee902b5,7/8/2004,,999-67-2558,Jenise920,Abshire638,,white,nonhispanic,F
eaf6eec1-84ec-454e-8a9a-eafd13da4241,1/25/1939,,999-17-5888,Jacques50,Swift555,S,white,nonhispanic,M
ed6fb8d6-c14d-4e34-a029-2dab33855ddd,6/10/1973,,999-41-4345,Sara501,Arreola736,M,native,hispanic,F
9394cb52-7d92-4577-976e-d017af06ed8f,3/15/1980,,999-37-9029,Janelle257,Gorczany269,S,white,nonhispanic,F
9ec6d974-df2b-44ec-acc2-77d96725f4f4,3/31/1955,,999-89-7709,Shala169,Keeling57,M,white,nonhispanic,F
bfbb7a29-dc54-4302-a8ca-7a3f792d9243,1/25/1975,,999-70-4622,Florinda19,Strosin214,M,white,nonhispanic,F
8a1d2c26-0774-4526-916f-1148e0357b5d,5/13/1977,,999-93-1751,Juliana372,Ward668,M,black,nonhispanic,F
5f7f2deb-6627-465c-980a-9b6b4bf381dc,12/25/1979,,999-19-9205,Particia365,Effertz744,M,white,nonhispanic,F
d5fcd3d4-52eb-4511-828b-eca2d5b385d9,5/23/1990,,999-86-3939,Kraig824,Hane680,M,asian,nonhispanic,M
bb30c9d3-913c-49ce-8cd9-75405f7a19e9,5/7/1952,,999-30-7218,Adan632,King743,M,white,nonhispanic,M
80d81807-e19c-4704-9138-0c89a5e8e536,8/2/1949,,999-49-7032,Ofelia194,Eichmann909,M,white,nonhispanic,F
1ab6d5c8-edbe-4c71-8f7a-2af7010af2ab,6/24/1946,,999-32-3976,Sharilyn202,Romaguera67,S,white,nonhispanic,F
78ddb775-9cd7-46c6-87b9-277a2a92c72b,12/4/2017,,999-22-2463,Vickey217,Hermann103,,white,nonhispanic,F
45840f9a-a735-45e4-beb0-b750fc9a712e,2/11/1988,,999-47-3871,Maddie576,McDermott739,M,white,nonhispanic,F
1e040769-9101-4228-9b0b-26263faf7297,11/26/2002,,999-11-3069,Armand155,Schmeler639,,white,nonhispanic,M
6bac5e1a-692a-47a7-ba58-474ce3713644,4/2/1986,3/28/1987,999-40-3252,Timothy142,Runolfsdottir785,,white,nonhispanic,M
64c260d6-c09b-4280-ab86-0410f555e1f4,9/12/1991,,999-68-9300,Collin529,Beatty507,M,asian,nonhispanic,M
bab51ea9-2945-4f8a-8015-e430f80a908e,3/26/2013,,999-65-6656,Brooks264,Hirthe744,,black,nonhispanic,M
ebc9c42f-9df2-4126-ab89-c0806fcfa72b,7/1/2010,,999-65-1011,Shanda945,Ferry570,,white,nonhispanic,F
ba1525cd-efbe-40b3-ad47-e4a670c8d802,8/30/1998,,999-68-3650,Earnest658,Larkin917,,white,nonhispanic,M
0982ef39-7ff9-4c24-8239-e9fc0667e8ca,12/14/1998,,999-87-3074,Stasia733,Kirlin939,,other,nonhispanic,F
ef4b2429-feec-4c00-8c41-a700071957cd,3/25/1978,,999-62-1875,Oretha285,Ondricka197,M,white,nonhispanic,F
0ace3e15-8aa4-41c5-8b90-2408285ebcfe,4/2/1986,,999-74-5440,Galen747,Keeling57,M,white,nonhispanic,M
3a645748-8ddc-4876-8674-5c1ac5bf2899,1/31/1928,,999-16-9592,Irina619,Rice937,M,black,nonhispanic,F
